thalos_id,fdc_id,name,fndds_code,dataset
102872,2343737,"Pretzels, hard, plain, gluten free",54408081,FNDDS
102873,2343738,"Pretzels, hard, flavored, gluten free",54408082,FNDDS
102874,2343739,"Pretzel chips, hard, plain",54408105,FNDDS
102875,2343740,"Pretzel chips, hard, flavored",54408110,FNDDS
102876,2343741,"Pretzel chips, hard, gluten free",54408115,FNDDS
102877,2343742,"Pretzels, hard, coated, NFS",54408190,FNDDS
102878,2343743,"Pretzels, hard, chocolate coated",54408200,FNDDS
102879,2343744,"Pretzels, hard, white chocolate coated",54408210,FNDDS
102880,2343745,"Pretzels, hard, yogurt coated",54408250,FNDDS
102881,2343746,"Pretzels, hard, coated, gluten free",54408260,FNDDS
102882,2343747,"Pretzels, hard, filled, NFS",54408290,FNDDS
102883,2343748,"Pretzels, hard, cheese filled",54408300,FNDDS
102884,2343749,"Pretzels, hard, peanut butter filled",54408310,FNDDS
102885,2343750,"Pretzels, soft, NFS",54408400,FNDDS
102886,2343751,"Pretzels, soft, ready-to-eat, NFS",54408405,FNDDS
102887,2343752,"Pretzels, soft, ready-to-eat, salted, buttered",54408410,FNDDS
102888,2343753,"Pretzels, soft, ready-to-eat, unsalted, buttered",54408411,FNDDS
102889,2343754,"Pretzels, soft, ready-to-eat, salted, no butter",54408415,FNDDS
102890,2343755,"Pretzels, soft, ready-to-eat, unsalted, no butter",54408416,FNDDS
102891,2343756,"Pretzels, soft, ready-to-eat, cinnamon sugar coated",54408420,FNDDS
102892,2343757,"Pretzels, soft, ready-to-eat, coated or flavored",54408422,FNDDS
102893,2343758,"Pretzels, soft, ready-to-eat, topped with meat",54408430,FNDDS
102894,2343759,"Pretzels, soft, ready-to-eat, topped with cheese",54408432,FNDDS
102895,2343760,"Pretzels, soft, from frozen, NFS",54408450,FNDDS
102896,2343761,"Pretzels, soft, from frozen, salted",54408455,FNDDS
102897,2343762,"Pretzels, soft, from frozen, unsalted",54408456,FNDDS
102898,2343763,"Pretzels, soft, from frozen, cinnamon sugar coated",54408460,FNDDS
102899,2343764,"Pretzels, soft, from frozen, coated or flavored",54408462,FNDDS
102900,2343765,"Pretzels, soft, from frozen, topped with meat",54408465,FNDDS
102901,2343766,"Pretzels, soft, from frozen, topped with cheese",54408466,FNDDS
102902,2343767,"Pretzels, soft, filled with cheese",54408470,FNDDS
102903,2343768,"Pretzels, soft, from school lunch",54408475,FNDDS
102904,2343769,"Pretzels, soft, multigrain",54408480,FNDDS
102905,2343770,"Pretzels, soft, gluten free",54408485,FNDDS
102906,2343771,"Pretzels, soft, gluten free, cinnamon sugar coated",54408486,FNDDS
102907,2343772,"Pretzels, soft, gluten free, coated or flavored",54408487,FNDDS
102908,2343773,Multigrain chips (Sun Chips),54420210,FNDDS
102909,2343774,"Snack mix, plain (Chex Mix)",54420220,FNDDS
102910,2343775,Bagel chips,54440010,FNDDS
102911,2343776,Cracker chips,54440020,FNDDS
102912,2343777,"Pancakes, NFS",55100005,FNDDS
102913,2343778,"Pancakes, plain, frozen",55100010,FNDDS
102914,2343779,"Pancakes, fruit, frozen",55100020,FNDDS
102915,2343780,"Pancakes, chocolate, frozen",55100025,FNDDS
102916,2343781,"Pancakes, whole grain, frozen",55100030,FNDDS
102917,2343782,"Pancakes, plain, fast food / restaurant",55100050,FNDDS
102918,2343783,"Pancakes, fruit, fast food / restaurant",55100055,FNDDS
102919,2343784,"Pancakes, chocolate, fast food / restaurant",55100060,FNDDS
102920,2343785,"Pancakes, whole grain, fast food / restaurant",55100065,FNDDS
102921,2343786,"Pancakes, school",55100080,FNDDS
102922,2343787,"Pancakes, plain",55101000,FNDDS
102923,2343788,"Pancakes, plain, reduced fat",55101015,FNDDS
102924,2343789,"Pancakes, fruit",55103000,FNDDS
102925,2343790,"Pancakes, pumpkin",55103020,FNDDS
102926,2343791,"Pancakes, chocolate",55103100,FNDDS
102927,2343792,"Pancakes, whole grain",55105200,FNDDS
102928,2343793,"Pancakes, whole grain, reduced fat",55105205,FNDDS
102929,2343794,"Pancakes, gluten free",55106000,FNDDS
102930,2343795,"Waffle, NFS",55200010,FNDDS
102931,2343796,"Waffle, plain, frozen",55200020,FNDDS
102932,2343797,"Waffle, plain, reduced fat",55200030,FNDDS
102933,2343798,"Waffle, fruit, frozen",55200040,FNDDS
102934,2343799,"Waffle, chocolate, frozen",55200050,FNDDS
102935,2343800,"Waffle, whole grain, frozen",55200060,FNDDS
102936,2343801,"Waffle, whole grain, reduced fat",55200070,FNDDS
102937,2343802,"Waffle, whole grain, fruit, frozen",55200080,FNDDS
102938,2343803,"Waffle, plain, fast food / restaurant",55200100,FNDDS
102939,2343804,"Waffle, chocolate, fast food / restaurant",55200110,FNDDS
102940,2343805,"Waffle, fruit, fast food / restaurant",55200120,FNDDS
102941,2343806,"Waffle, whole grain, fast food / restaurant",55200130,FNDDS
102942,2343807,"Waffle, school",55200200,FNDDS
102943,2343808,"Waffle, plain",55201000,FNDDS
102944,2343809,"Waffle, fruit",55203000,FNDDS
102945,2343810,"Waffle, chocolate",55203600,FNDDS
102946,2343811,"Waffle, cinnamon",55203700,FNDDS
102947,2343812,"Waffle, whole grain",55205000,FNDDS
102948,2343813,"Waffle, gluten free",55208000,FNDDS
102949,2343814,"French toast, NFS",55300010,FNDDS
102950,2343815,"French toast, frozen",55300020,FNDDS
102951,2343816,"French toast, fast food / restaurant",55300050,FNDDS
102952,2343817,"French toast, school",55300060,FNDDS
102953,2343818,"French toast, plain",55301000,FNDDS
102954,2343819,"French toast, whole grain",55301015,FNDDS
102955,2343820,"French toast, gluten free",55301025,FNDDS
102956,2343821,French toast sticks,55301031,FNDDS
102957,2343822,"French toast sticks, fast food / restaurant",55301040,FNDDS
102958,2343823,"French toast sticks, school",55301048,FNDDS
102959,2343824,"Crepe, NFS",55400010,FNDDS
102960,2343825,"Crepe, plain",55401000,FNDDS
102961,2343826,Chinese pancake,55501000,FNDDS
102962,2343827,"Dumpling, no meat",55610300,FNDDS
102963,2343828,Cake made with glutinous rice,55701000,FNDDS
102964,2343829,Idli,55702000,FNDDS
102965,2343830,"Dosa, plain",55702100,FNDDS
102966,2343831,Cake made with glutinous rice and dried beans,55703000,FNDDS
102967,2343832,Funnel cake with sugar,55801000,FNDDS
102968,2343833,Funnel cake with sugar and fruit,55801010,FNDDS
102969,2343834,"Pasta, vegetable, cooked",56104000,FNDDS
102970,2343835,"Noodles, cooked",56112000,FNDDS
102971,2343836,"Noodles, whole grain, cooked",56113000,FNDDS
102972,2343838,"Noodles, chow mein",56116000,FNDDS
102973,2343839,"Long rice noodles, made from mung beans, cooked",56116990,FNDDS
102974,2343840,"Rice noodles, cooked",56117090,FNDDS
102975,2343841,"Pasta, cooked",56130000,FNDDS
102976,2343842,"Pasta, whole grain, cooked",56132990,FNDDS
102977,2343843,"Pasta, gluten free",56140100,FNDDS
102978,2343844,"Cereal, cooked, NFS",56200300,FNDDS
102979,2343845,Barley,56200410,FNDDS
102980,2343846,Buckwheat groats,56200510,FNDDS
102981,2343847,"Grits, NFS",56200990,FNDDS
102982,2343848,"Grits, regular or quick, made with water, NS as to fat",56201050,FNDDS
102983,2343849,"Grits, regular or quick, made with water, no added fat",56201051,FNDDS
102984,2343850,"Grits, regular or quick, made with water, fat added",56201052,FNDDS
102985,2343851,"Grits, with cheese, NS as to fat",56201090,FNDDS
102986,2343852,"Grits, with cheese, no added fat",56201091,FNDDS
102987,2343853,"Grits, with cheese, fat added",56201092,FNDDS
102988,2343854,"Grits, instant, made with water, no added fat",56201210,FNDDS
102989,2343855,"Grits, instant, made with water, fat added",56201220,FNDDS
102990,2343856,"Grits, instant, made with water, NS as to fat",56201230,FNDDS
102991,2343857,"Cornmeal mush, NS as to fat",56201515,FNDDS
102992,2343858,"Cornmeal mush, no added fat",56201516,FNDDS
102993,2343859,"Cornmeal mush, fat added",56201517,FNDDS
102994,2343860,"Masa harina, cooked",56201600,FNDDS
102995,2343861,Millet,56202000,FNDDS
102996,2343862,"Oatmeal, fast food, plain",56202900,FNDDS
102997,2343863,"Oatmeal, fast food, flavored",56202905,FNDDS
102998,2343864,"Oatmeal, NFS",56202960,FNDDS
102999,2343865,"Oatmeal, regular or quick, made with water, no added fat",56203056,FNDDS
103000,2343866,"Oatmeal, regular or quick, made with water, fat added",56203057,FNDDS
103001,2343867,"Oatmeal, regular or quick, made with milk, no added fat",56203066,FNDDS
103002,2343868,"Oatmeal, regular or quick, made with milk, fat added",56203067,FNDDS
103003,2343869,"Oatmeal, regular or quick, made with non-dairy milk, no added fat",56203076,FNDDS
103004,2343870,"Oatmeal, regular or quick, made with non-dairy milk, fat added",56203077,FNDDS
103005,2343871,"Oatmeal, instant, plain, made with water, no added fat",56203086,FNDDS
103006,2343872,"Oatmeal, instant, plain, made with water, fat added",56203087,FNDDS
103007,2343873,"Oatmeal, instant, plain, made with milk, no added fat",56203096,FNDDS
103008,2343874,"Oatmeal, instant, plain, made with milk, fat added",56203097,FNDDS
103009,2343875,"Oatmeal, instant, plain, made with non-dairy milk, no added fat",56203106,FNDDS
103010,2343876,"Oatmeal, instant, plain, made with non-dairy milk, fat added",56203107,FNDDS
103011,2343877,"Oatmeal, instant, maple flavored, no added fat",56203130,FNDDS
103012,2343878,"Oatmeal, instant, maple flavored, fat added",56203135,FNDDS
103013,2343879,"Oatmeal, instant, fruit flavored, no added fat",56203155,FNDDS
103014,2343880,"Oatmeal, instant, fruit flavored, fat added",56203160,FNDDS
103015,2343881,"Oatmeal, reduced sugar",56203555,FNDDS
103016,2343882,"Oatmeal, multigrain",56203610,FNDDS
103017,2343883,"Quinoa, NS as to fat",56204000,FNDDS
103018,2343884,"Quinoa, no added fat",56204005,FNDDS
103019,2343885,"Quinoa, fat added",56204010,FNDDS
103020,2343886,"Rice, cooked, NFS",56205000,FNDDS
103021,2343887,"Rice, white, cooked, NS as to fat",56205001,FNDDS
103022,2343888,"Rice, white, cooked, made with oil",56205002,FNDDS
103023,2343889,"Rice, white, cooked, made with butter",56205004,FNDDS
103024,2343890,"Rice, white, cooked, made with margarine",56205006,FNDDS
103025,2343891,"Rice, white, cooked, fat added, NS as to fat type",56205007,FNDDS
103026,2343892,"Rice, white, cooked, no added fat",56205008,FNDDS
103027,2343893,"Rice, brown, cooked, NS as to fat",56205011,FNDDS
103028,2343894,"Rice, brown, cooked, fat added, made with oil",56205012,FNDDS
103029,2343895,"Rice, brown, cooked, made with butter",56205014,FNDDS
103030,2343896,"Rice, brown, cooked, made with margarine",56205016,FNDDS
103031,2343897,"Rice, brown, cooked, fat added, NS as to fat type",56205017,FNDDS
103032,2343898,"Rice, brown, cooked, no added fat",56205018,FNDDS
103033,2343899,Cream of rice,56205050,FNDDS
103034,2343900,"Rice, cooked, with milk",56205060,FNDDS
103035,2343901,"Rice, sweet, cooked with honey",56205070,FNDDS
103036,2343902,Congee,56205101,FNDDS
103037,2343903,"Yellow rice, cooked, NS as to fat",56205130,FNDDS
103038,2343904,"Yellow rice, cooked, no added fat",56205150,FNDDS
103039,2343905,"Yellow rice, cooked, fat added",56205170,FNDDS
103040,2343906,"Rice, white, cooked, glutinous",56205190,FNDDS
103041,2343907,"Rice, wild, 100%, cooked, NS as to fat",56205205,FNDDS
103042,2343908,"Rice, wild, 100%, cooked, no added fat",56205210,FNDDS
103043,2343909,"Rice, wild, 100%, cooked, fat added",56205215,FNDDS
103044,2343910,"Rice, white and wild, cooked, no added fat",56205300,FNDDS
103045,2343911,"Rice, brown and wild, cooked, no added fat",56205310,FNDDS
103046,2343912,"Rice, white and wild, cooked, fat added",56205320,FNDDS
103047,2343913,"Rice, white and wild, cooked, NS as to fat",56205330,FNDDS
103048,2343914,"Rice, brown and wild, cooked, fat added",56205340,FNDDS
103049,2343915,"Rice, brown and wild, cooked, NS as to fat",56205350,FNDDS
103050,2343916,"Rice, white, cooked with fat, Puerto Rican style",56205410,FNDDS
103051,2343917,"Cream of wheat, NFS",56206990,FNDDS
103052,2343918,"Cream of wheat, regular or quick, made with water, no added fat",56207016,FNDDS
103053,2343919,"Cream of wheat, regular or quick, made with water, fat added",56207017,FNDDS
103054,2343920,"Cream of wheat, instant, made with water, no added fat",56207030,FNDDS
103055,2343921,"Cream of wheat, instant, made with water, fat added",56207060,FNDDS
103056,2343922,"Bulgur, no added fat",56207110,FNDDS
103057,2343923,"Bulgur, fat added",56207120,FNDDS
103058,2343924,"Bulgur, NS as to fat",56207130,FNDDS
103059,2343925,"Couscous, plain, cooked",56207160,FNDDS
103060,2343926,"Whole wheat cereal, cooked",56207200,FNDDS
103061,2343927,"Wheat cereal, chocolate flavored, cooked",56207370,FNDDS
103062,2343928,"Oat bran cereal, cooked",56208500,FNDDS
103063,2343929,"Cereal, ready-to-eat, NFS",57100100,FNDDS
103064,2343930,"Cereal, O's, flavored",57103100,FNDDS
103065,2343931,"Cereal, crunch",57119000,FNDDS
103066,2343932,"Cereal, O's, plain",57123000,FNDDS
103067,2343933,"Cereal, chocolate puffs",57124200,FNDDS
103068,2343934,"Cereal, cinnamon toast",57125000,FNDDS
103069,2343935,"Cereal, chocolate crispy",57126000,FNDDS
103070,2343936,"Cereal, corn squares",57132000,FNDDS
103071,2343937,"Cereal, corn flakes, plain",57134000,FNDDS
103072,2343938,"Cereal, corn puffs",57137000,FNDDS
103073,2343939,"Cereal, rice crispy, plain",57151000,FNDDS
103074,2343940,"Cereal, bran flakes, plain",57207000,FNDDS
103075,2343941,"Cereal, shredded wheat, flavored",57214000,FNDDS
103076,2343942,"Cereal, rice crispy, flavored",57216000,FNDDS
103077,2343943,"Cereal, fruit rings",57221700,FNDDS
103078,2343944,"Cereal, fruit crispy",57223000,FNDDS
103079,2343945,"Cereal, granola",57227000,FNDDS
103080,2343946,"Cereal, oat bunches",57237100,FNDDS
103081,2343947,"Cereal, corn squares, flavored",57240100,FNDDS
103082,2343948,"Cereal, O's, honey nut",57241000,FNDDS
103083,2343949,"Cereal, multigrain",57301600,FNDDS
103084,2343950,"Cereal, oat squares",57304100,FNDDS
103085,2343951,"Cereal, frosted oats with marshmallows",57305150,FNDDS
103086,2343952,"Cereal, O's, multigrain",57308400,FNDDS
103087,2343953,"Cereal, bran flakes, flavored",57329000,FNDDS
103088,2343954,"Cereal, rice squares",57336000,FNDDS
103089,2343955,"Cereal, K's, plain",57344000,FNDDS
103090,2343956,"Cereal, K's, flavored",57344010,FNDDS
103091,2343957,"Cereal, flavored puffs",57347000,FNDDS
103092,2343958,"Cereal, corn flakes, flavored",57348000,FNDDS
103093,2343959,"Cereal, O's, NFS",57401100,FNDDS
103094,2343960,"Cereal, wheat squares",57411000,FNDDS
103095,2343961,Wheat germ,57412000,FNDDS
103096,2343962,"Cereal, plain puffs",57416000,FNDDS
103097,2343963,"Cereal, shredded wheat, plain",57417000,FNDDS
103098,2343964,"Cereal, wheat flakes",57418000,FNDDS
103099,2343965,"Cereal, other, NFS",57420100,FNDDS
103100,2343966,"Cereal, other, plain",57420110,FNDDS
103101,2343967,"Cereal, other, fruit flavored",57420120,FNDDS
103102,2343968,"Cereal, other, chocolate",57420130,FNDDS
103103,2343969,"Cereal, other, peanut butter",57420140,FNDDS
103104,2343970,"Cereal, other, honey",57420150,FNDDS
103105,2343971,"Cereal, reduced sugar",57420160,FNDDS
103106,2343972,Wheat bran,57601100,FNDDS
103107,2343973,"Oats, raw",57602100,FNDDS
103108,2343974,"Cereal, oat bran, ready-to-eat",57602500,FNDDS
103109,2343975,"Baby Toddler cereal, barley, dry",57801000,FNDDS
103110,2343976,"Baby Toddler cereal, oatmeal, dry",57804000,FNDDS
103111,2343977,"Baby Toddler cereal, rice, dry",57805000,FNDDS
103112,2343978,"Baby Toddler cereal, rice with fruit, dry",57805090,FNDDS
103113,2343979,"Baby Toddler cereal, multigrain with fruit, dry",57806000,FNDDS
103114,2343980,"Baby Toddler cereal, multigrain, dry",57806050,FNDDS
103115,2343981,"Baby Toddler cereal, oatmeal with fruit, dry",57806100,FNDDS
103116,2343982,"Baby Toddler cereal, NFS",57820000,FNDDS
103117,2343983,"Baby Toddler cereal, rice, ready-to-eat",57820100,FNDDS
103118,2343984,"Baby Toddler cereal, oatmeal, ready-to-eat",57820200,FNDDS
103119,2343985,"Baby Toddler cereal, multigrain, ready-to-eat",57820300,FNDDS
103120,2343986,"Baby Toddler cereal, multigrain with fruit, ready-to-eat",57822000,FNDDS
103121,2343987,"Baby Toddler cereal, oatmeal with fruit, ready-to-eat",57823000,FNDDS
103122,2343988,"Baby Toddler cereal, rice with fruit, ready-to-eat",57824000,FNDDS
103123,2343989,Chilaquiles,58100360,FNDDS
103124,2343990,Frito pie,58101830,FNDDS
103125,2343991,Mexican pizza,58101835,FNDDS
103126,2343992,Taco or tostada salad with meat,58101930,FNDDS
103127,2343993,Taco or tostada salad with chicken,58101935,FNDDS
103128,2343994,"Taco or tostada salad, meatless",58101940,FNDDS
103129,2343995,Taco or tostada salad with meat and sour cream,58101945,FNDDS
103130,2343996,Taco or tostada salad with chicken and sour cream,58101950,FNDDS
103131,2343997,"Taco or tostada salad, meatless with sour cream",58101955,FNDDS
103132,2343998,"Taco, NFS",58102000,FNDDS
103133,2343999,"Taco, corn tortilla, beef, cheese",58102010,FNDDS
103134,2344000,"Taco, corn tortilla, beef, with beans, cheese",58102020,FNDDS
103135,2344001,"Taco, corn tortilla, pork, cheese",58102030,FNDDS
103136,2344002,"Taco, corn tortilla, pork, with beans, cheese",58102040,FNDDS
103137,2344003,"Taco, corn tortilla, chicken, cheese",58102050,FNDDS
103138,2344004,"Taco, corn tortilla, chicken, with beans, cheese",58102060,FNDDS
103139,2344005,"Taco, corn tortilla, with beans, cheese",58102070,FNDDS
103140,2344006,"Taco, flour tortilla, beef, cheese",58102110,FNDDS
103141,2344007,"Taco, flour tortilla, beef, with beans, cheese",58102120,FNDDS
103142,2344008,"Taco, flour tortilla, pork, cheese",58102130,FNDDS
103143,2344009,"Taco, flour tortilla, pork, with beans, cheese",58102140,FNDDS
103144,2344010,"Taco, flour tortilla, chicken, cheese",58102150,FNDDS
103145,2344011,"Taco, flour tortilla, chicken, with beans, cheese",58102160,FNDDS
103146,2344012,"Taco, flour tortilla, with beans, cheese",58102170,FNDDS
103147,2344013,"Taco, fish",58102210,FNDDS
103148,2344014,"Taco, meat, no cheese",58102220,FNDDS
103149,2344015,"Taco, meat, with beans, no cheese",58102230,FNDDS
103150,2344016,"Taco, with beans, no cheese",58102240,FNDDS
103151,2344017,"Taco, cheese only",58102250,FNDDS
103152,2344018,"Burrito, NFS",58102300,FNDDS
103153,2344019,"Burrito, beef, cheese",58102310,FNDDS
103154,2344020,"Burrito, beef, with rice, cheese",58102320,FNDDS
103155,2344021,"Burrito, beef, with beans, cheese",58102330,FNDDS
103156,2344022,"Burrito, beef, with beans and rice, cheese",58102340,FNDDS
103157,2344023,"Burrito, pork, cheese",58102410,FNDDS
103158,2344024,"Burrito, pork, with rice, cheese",58102420,FNDDS
103159,2344025,"Burrito, pork, with beans, cheese",58102430,FNDDS
103160,2344026,"Burrito, pork, with beans and rice, cheese",58102440,FNDDS
103161,2344027,"Burrito, chicken, cheese",58102510,FNDDS
103162,2344028,"Burrito, chicken, with rice, cheese",58102520,FNDDS
103163,2344029,"Burrito, chicken, with beans, cheese",58102530,FNDDS
103164,2344030,"Burrito, chicken, with beans and rice, cheese",58102540,FNDDS
103165,2344031,"Burrito, with beans, no cheese",58102605,FNDDS
103166,2344032,"Burrito, with beans, cheese",58102610,FNDDS
