thalos_id,calories,protein,fat,carbs
107125,78,4.49,0.1,16.14
107126,47,3.27,0.15,10.51
107127,15,1.8,0.18,2.48
107128,19,2.14,0.65,2.46
107129,24,3.23,0.23,4.1
107130,18,2.95,0.42,1.92
107131,27,2.6,0.3,5.2
107132,12,1.53,0.22,1.92
107133,19,1.72,0.4,3.22
107134,29,4.2,0.5,4.1
107135,67,2.29,1.22,14.34
107136,72,1.74,0.42,18.13
107137,79,2.41,0.5,19.44
107138,113,3.62,1.42,25.87
107139,75,2.33,0.55,18.17
107140,21,2,0.4,3.6
107141,90,2.95,0.35,18.83
107142,34,2.6,0.3,7
107143,47,2.8,0.4,8.35
107144,47,2.53,0.1,9.18
107145,29,4.1,0.25,4.82
107146,10,0.59,0.16,2.16
107147,45,2.7,0.7,9.2
107148,33,2,0.6,6.4
107149,25,0.98,0.18,5.88
107150,35,0.83,0.23,8.73
107151,149,6.36,0.5,33.06
107152,80,1.82,0.75,17.77
107153,14,0.62,0.02,3.39
107154,15,0.6,0.02,3.69
107155,46,2.1,0.2,9.19
107156,50,2.95,0.27,9.2
107157,73,2,0.01,17.44
107158,25,0.48,0.04,6.75
107159,36,2.94,1.21,5.3
107160,28,2.66,0.46,4.88
107161,36,2.94,1.21,5.3
107162,258,8.58,0.56,65.03
107163,34,2.24,0.49,6.79
107164,29,3.28,0.58,4.44
107165,43,4.2,0.8,7.3
107166,32,3.2,0.7,5
107167,61,1.5,0.3,14.15
107168,17,1.23,0.3,3.29
107169,14,0.9,0.14,2.97
107170,15,1.36,0.15,2.87
107171,74,2.6,0.1,17.23
107172,22,3.09,0.34,3.26
107173,28,2.17,0.47,5.29
107174,26,3.58,0.33,4.04
107175,25,1.87,0.29,5.09
107176,22,2.11,0.35,3.87
107177,27,2.86,0.42,4.67
107178,26,2.56,0.47,4.51
107179,20,2.49,0.27,3.41
107180,19,2.27,0.25,3.11
107181,33,1.93,0.19,7.45
107182,22,1.87,0.21,4.51
107183,30,1.69,0.25,6.63
107184,29,1.63,0.24,6.41
107185,158,2.75,5.48,25.55
107186,153,2.42,5.78,23.98
107187,218,3.44,8.2,34.03
107188,260,2.83,14.95,30.15
107189,333,3.55,18.71,39.68
107190,143,2.68,8.2,11.17
107191,15,1.03,0.07,3.28
107192,15,1.09,0.08,3.3
107193,19,3.15,0.4,2.33
107194,104,1.09,0.13,26.39
107195,20,2.03,0.36,3.39
107196,18,1.49,0.19,3.55
107197,16,0.68,0.1,3.4
107198,82,3.3,0.2,18.6
107199,68,2.73,0.17,15.36
107200,19,0.91,0.14,4.28
107201,26,0.54,0.03,6.75
107202,22,1.14,0.05,5.23
107203,147,12.95,6.8,11.05
107204,141,12.35,6.4,11.05
107205,122,13.09,6.7,9.57
107206,19,2.11,0.37,2.92
107207,23,2.81,0.5,3.4
107208,29,3.63,0.57,4.21
107209,34,4.01,0.87,4.8
107210,18,1.2,0.2,3.84
107211,16,1.03,0.17,3.3
107212,17,1.21,0.32,3.11
107213,15,1.14,0.36,2.69
107214,56,1.12,0.14,14.58
107215,34,0.67,0.08,8.79
107216,45,1,0.1,11.69
107217,40,0.9,0.09,10.49
107218,30,1.48,0.37,6.46
107219,31,0.64,0.57,6.91
107220,27,0.66,0.26,6.46
107221,99,5.03,1.02,19.59
107222,19,2.6,0.2,3.13
107223,20,2.08,0.24,3.7
107224,42,2.49,0.51,8.82
107225,35,2.18,0.34,7.38
107226,101,1.98,0.2,23.19
107227,96,1.71,0.18,22.22
107228,100,1.71,0.12,23.4
107229,112,1.5,0.2,26.46
107230,14,0.73,0.08,3.2
107231,44,2.79,0.97,6.91
107232,51,2.89,0.34,11.39
107233,45,3.11,0.5,9.18
107234,22,2.4,0.22,4.11
107235,15,1.8,0.18,2.48
107236,33,4.83,0.58,4.72
107237,123,6.81,0.32,23.64
107238,71,4.07,0.29,13.33
107239,105,6.65,0.3,19.45
107240,20,1.86,0.32,3.5
107241,31,1.82,0.12,7.13
107242,35,1.89,0.28,7.88
107243,35,1.89,0.28,7.88
107244,35,1.89,0.28,7.88
107245,33,1.8,0.21,7.58
107246,28,1.49,0.17,6.45
107247,28,1.49,0.17,6.45
107248,28,1.49,0.17,6.45
107249,62,4.8,0.5,10.1
107250,28,2.98,0.35,5.06
107251,28,2.98,0.35,5.06
107252,28,2.98,0.35,5.24
107253,42,3.64,0.39,8.32
107254,88,2.09,0.14,21.15
107255,8,0.23,0.02,2.16
107256,24,1.21,0.18,5.37
107257,24,1.21,0.18,5.37
107258,14,1.5,0.17,2.41
107259,20,0.76,0.11,4.74
107260,35,0.76,0.18,8.22
107261,23,0.59,0.14,5.36
107262,27,0.96,0.19,5.9
107263,18,0.83,0.16,4
107264,20,1.88,0.08,4.13
107265,22,0.62,0.48,4.5
107266,61,1.95,0.77,13.86
107267,72,1.74,0.42,18.13
107268,79,2.41,0.5,19.44
107269,79,2.55,0.67,18.71
107270,94,3.11,0.74,22.33
107271,23,1.9,0.6,3.8
107272,33,2,0.6,6.4
107273,33,0.83,0.23,8.14
107274,13,0.6,0.02,3.1
107275,37,3.68,0.2,7.29
107276,44,2.94,1.21,5.3
107277,36,2.94,1.21,5.3
107278,29,1.8,0.11,6.69
107279,36,0.72,0.09,8.23
107280,47,2.53,0.1,9.17
107281,64,1.95,0.5,15.41
107282,67,2.29,1.22,14.34
107283,74,1.74,0.42,18.62
107284,72,1.74,0.42,18.13
107285,80,2.75,0.43,19.56
107286,98,3.28,0.78,23.5
107287,94,3.11,0.74,22.33
107288,94,3.11,0.74,22.33
107289,21,1.14,0.05,5.1
107290,81,8.47,4.45,6.53
107291,125,13.1,7.1,9.4
107292,20,1.83,0.64,2.93
107293,113,1.9,5.6,15.02
107294,314,17.9,3,68.7
107295,20,1.15,0.1,4.5
107296,20,1.15,0.1,4.5
107297,22,3.09,0.34,3.26
107298,29,3.28,0.58,4.44
107299,91,0.58,0.41,21.15
107300,11,0.33,0.2,2.26
107301,122,0.37,0.26,33.73
107302,101,1.04,0.1,27.4
107303,37,2.66,0.29,7.81
107304,27,1,0.21,6.32
107305,213,5.06,14.08,23.33
107306,31,1.24,0.2,7.3
107307,129,0.63,0.54,34.48
107308,25,2.58,0.66,3.65
107309,15,1.35,0.05,3.28
107310,31,2.95,0.3,6.09
107311,32,3.04,0.31,6.28
107312,32,3.04,0.31,6.28
107313,22,1.14,0.72,3.81
107314,69,4.27,1.97,11.71
107315,27,1.66,0.45,5.35
107316,32,1.74,0.44,6.7
107317,281,11.86,8.2,51.42
107318,121,1.5,0.9,26.64
107319,32,0.33,0.52,7.44
107320,103,4.71,2.75,19.22
107321,23,2.98,0.78,2.71
107322,98,1.46,0.4,23.63
107323,35,3.91,0.46,6.04
107324,31,1.94,0.19,6.97
107325,26,1.2,0.76,4.67
107326,34,4.55,0.4,5.54
107327,607,17.95,56.44,17.89
107328,557,28.33,47.37,15.31
107329,360,5.25,1.24,81.43
107330,202,1.61,20.8,5.58
107331,570,17.81,48,26.19
107332,647,13.11,62.3,20.79
107333,631,20.45,61.21,11.73
107334,154,2.25,0.53,34.91
107335,534,18.29,42.16,28.88
107336,574,29.84,49.05,14.71
107337,567,16.96,48,26.04
107338,546,19.33,49.8,15.31
107339,582,19.33,49.8,24.07
107340,607,21.23,55.17,17.68
107341,607,21.43,55.89,17.86
107342,574,15.31,46.35,32.69
107343,581,16.84,47.77,30.16
107344,615,15.52,56.17,22.27
107345,710,9.5,74.27,13.55
107346,715,9.2,75.23,13.01
107347,569,21.05,45.82,27.55
107348,607,20.04,53.95,21.05
107349,607,17.86,50,25
107350,117,23.07,2.69,0
107351,291,17.32,24.05,0
107352,278,17.48,22.55,0
107353,280,28.97,17.37,0
107354,165,21.22,8.29,0
107355,263,26.98,16.44,0
107356,202,27.55,9.31,0
107357,265,26.58,16.76,0
107358,161,20.13,8.3,0
107359,205,28.88,9.01,0
107360,390,14.4,36.23,0.4
107361,221,32.21,9.24,0
107362,128,21.75,3.85,0
107363,201,33.68,6.36,0
107364,161,22.13,7.39,0
107365,216,30.54,10.46,0
107366,140,21.13,6.07,0.31
107367,145,21.19,6.51,0.39
107368,295,23.05,21.83,0
107369,165,28.48,4.73,0.15
107370,99,17.4,3.09,0.29
107371,158,27.27,4.65,0
107372,135,20.36,3.63,3.89
107373,235,15.7,18.6,0
107374,271,27.1,17.2,0
107375,105,18.3,3,0
107376,211,29.22,9.52,0
107377,189,29.99,6.74,0
107378,212,29.33,9.67,0
107379,219,29.02,10.54,0
107380,276,23.96,19.27,0
107381,283,23.61,20.15,0
107382,267,24.47,17.98,0
107383,155,22.32,6.6,0
107384,194,26.89,8.81,0
107385,247,24.18,15.93,0
107386,258,24.05,17.26,0
107387,230,24.38,14,0
107388,206,28.45,9.35,0
107389,177,26,7.36,0
107390,198,33.9,5.92,0
107391,151,20.48,7.01,0
107392,166,30.24,4.11,0
107393,158,29.81,3.37,0
107394,270,25.56,17.86,0
107395,241,23.87,15.37,0
107396,202,28.28,9.83,0
107397,187,27.96,8.34,0
107398,139,20.36,6.42,0
107399,143,20.35,6.88,0
107400,210,27.59,11.07,0
107401,123,21.64,4.09,0
107402,125,21.45,4.35,0.11
107403,121,21.93,3.7,0
107404,215,20.01,14.42,0
107405,259,26.11,16.59,0
107406,224,19.79,15.42,0
107407,268,25.85,17.68,0
107408,193,19.06,12.4,0
107409,289,28.82,18.42,0
107410,267,17.65,20.98,0.59
107411,349,24.4,27.17,0
107412,244,19.23,17.98,0
107413,295,30.05,18.5,0
107414,248,17.16,19.41,0
107415,341,26.78,25.12,0
107416,268,16.98,21.31,0.97
107417,190,26.41,9.36,0
107418,172,27.02,7.12,0
107419,306,16.53,26.1,0
107420,337,22.42,26.75,0
107421,351,22.77,28.11,0
107422,315,22.73,24.2,0
107423,330,23.1,25.63,0
107424,355,16.15,31.66,0
107425,386,21.95,32.38,0
107426,333,16.03,29.34,0
107427,370,20.86,31.18,0
107428,378,22.5,31.28,0
107429,295,16.52,24.85,0
107430,254,19.33,19.06,0
107431,291,25.85,20.04,0
107432,341,22.54,27.14,0
107433,263,19.09,20.13,0
107434,323,22.76,25.02,0
107435,335,16.74,29.18,0.06
107436,354,24.13,27.86,0
107437,411,22.15,35.12,0
107438,184,20.56,10.68,0
107439,218,27.58,11.08,0
107440,192,20.7,11.54,0
107441,247,32.76,11.87,0
107442,240,32.67,11.19,0
107443,212,26.77,10.85,0
107444,166,21.49,8.24,0
107445,208,28.31,9.65,0
107446,189,19.6,11.67,0
107447,219,27.45,11.34,0
107448,199,19.48,12.83,0
107449,228,27.27,12.34,0
107450,166,22.06,7.93,0
107451,238,34.34,10.13,0
107452,204,30.67,9,0
107453,168,21.94,8.19,0
107454,201,30.63,7.73,0
107455,173,22.24,8.67,0
107456,225,31.27,10.1,0
107457,137,20.28,6.21,0
107458,294,24.21,21.13,0
107459,228,20.61,15.49,0
107460,264,26.44,16.78,0
107461,237,19.32,17.1,0
107462,310,25.92,22.12,0
107463,247,19.61,18.16,0
107464,267,26.46,17.12,0
107465,324,23.9,24.6,0
107466,246,19.82,17.88,0
107467,316,23.9,23.7,0
107468,274,18.15,21.83,0
107469,308,25.26,22.21,0
107470,343,24.04,26.67,0
107471,313,28.77,21.06,0
107472,189,20.68,11.13,0
107473,230,27.12,12.71,0
107474,171,25.95,6.69,0
107475,183,27.78,7.15,0
107476,205,33.59,6.77,0
107477,234,27.95,12.71,0
107478,249,27.27,14.74,0
107479,211,26.05,11.07,0
107480,157,20.64,7.68,0
107481,167,29.96,4.28,0
107482,161,25.74,5.69,0
107483,157,26.13,5.02,0
107484,155,21.22,7.17,0
107485,145,21.22,6.06,0
107486,137,20.61,6.01,0
107487,139,20.67,6.21,0
107488,250,28.84,14.95,0
107489,224,28.79,12.08,0
107490,240,28.82,13.8,0
107491,158,20.57,8.45,0
107492,182,26.75,8.34,0
107493,29,0.25,0,1.3
107494,125,0,0,15.7
107495,186,0.06,0.06,6.94
107496,27,0.17,0,0.73
107497,390,4.1,14.8,68.4
107498,165,0,0,44.55
107499,234,0,0,61.47
107500,577,12.82,38.46,44.89
107501,510,6.21,33.76,44.88
107502,517,4.44,26.15,65.96
107503,515,9.57,26.13,60.48
107504,492,4.33,21.13,71.19
107505,502,4.78,23.36,68.4
107506,522,15.5,33.7,47.4
107507,486,7.57,18.98,71.24
107508,422,4.4,17,71
107509,516,11.6,33.3,50.3
107510,491,7.53,23.85,61.51
107511,408,0.41,8.21,82.57
107512,502,4.78,23.36,68.4
107513,556,5.54,32.4,60.49
107514,228,19.6,13.7,57.9
107515,220,18.1,13.1,58.3
107516,104,5.02,4.58,11
107517,60,1.22,0,14.19
107518,198,15.67,0,80.21
107519,20,0.83,0,4.22
107520,335,85.6,0.1,0
107521,111,3.1,3.1,18.8
107522,161,1.75,3.43,30.84
107523,348,0,0,91.6
107524,362,2.6,2.1,89.3
107525,120,3.16,3.15,19.64
107526,121,3.25,2.82,20.68
107527,369,0.1,0.1,94.3
107528,115,2.84,2.89,19.43
107529,130,1.45,3.78,22.6
107530,379,0.3,0.4,93.5
107531,113,2.8,2.9,18.92
107532,111,3.29,1.63,20.81
107533,105,2.88,1.67,19.56
107534,24,0.5,0.1,6.2
107535,130,1.95,3.88,21.69
107536,104,3.1,2.5,17.8
107537,363,2.4,3.3,91.5
107538,96,3.2,3.34,13.34
107539,433,1.5,24,52.7
107540,415,0.1,17.3,67.32
107541,418,0,16.23,67.89
107542,103,2.99,1.72,18.82
107543,568,9.76,35.73,51.72
107544,521,11.34,29.85,55.18
107545,517,11.28,32.09,52.8
107546,389,1.3,5.2,92
107547,244,1.5,0,62.6
107548,563,5.58,34.5,57.54
107549,521,9.53,31.34,55.38
107550,520,6.24,27.84,63.64
107551,474,8.66,23.42,61.6
107552,169,3.97,7.45,21.42
107553,87,1.2,0.1,20.2
107554,173,3.54,5.74,26.79
107555,540,7.5,30,59.95
107556,342,0.6,1,82.7
107557,373,0.1,3.5,85.2
107558,549,7.41,33.18,55.25
107559,128,0.4,0,32.6
107560,536,15.25,36.22,43.64
107561,304,0.3,0,82.4
107562,278,0.37,0.07,68.86
107563,266,0.15,0.02,69.95
107564,480,7.15,24.32,61.07
107565,463,3.3,18,71.85
107566,443,2.59,15.17,75.94
107567,408,0.41,8.36,82.43
107568,400,0.39,7.78,79.73
107569,367,0,0.6,92.7
107570,115,2.62,2.8,19.76
107571,366,0,0.4,93
107572,539,5.81,29.3,62.99
107573,525,6.35,28.68,60.37
107574,517,8.21,26.23,62.06
107575,378,0,0.7,95.4
107576,387,0,0,99.98
107577,389,0,0,99.77
107578,365,2.17,0,89.08
107579,354,0.1,0.2,90.9
107580,281,0,0,76
107581,318,6.2,0,71.3
107582,260,0.04,0.06,67.04
107583,290,0,0,74.9
107584,488,6.86,24.38,62.85
107585,322,0.8,0.3,79
107586,253,0.1,0.1,66.4
107587,448,4.5,22,58.08
107588,405,0.19,4.34,90.77
107589,341,0.44,0.53,83.65
107590,453,2.26,17.48,71.34
107591,397,0.03,3.33,91.56
107592,560,1.07,32.75,64.72
107593,436,9,14.3,71.7
107594,458,7,20.4,64.6
107595,418,5.65,16.57,70.2
107596,427,6.1,15.5,70.8
107597,454,8,20.4,63.6
107598,532,6.39,33.98,53.83
107599,551,7,37,50.6
107600,385,8.4,3.2,81.2
107601,387,8.5,3.5,80.1
107602,483,9.8,23.8,62.3
107603,496,8.5,27.2,57.7
107604,471,7.1,20.8,66.9
107605,274,7.74,0.7,65
107606,381,2,1.4,90.06
107607,379,9.64,0.6,83.76
107608,417,3.4,9,80.5
107609,390,8,7.4,78
107610,420,4.47,13.02,72.31
107611,477,4.2,29.7,63.4
107612,381,7.8,0,90.5
107613,345,55.3,0,33.3
107614,345,55.3,0,33.3
107615,363,8.46,3.69,76.59
107616,375,5.59,1.39,82.75
107617,363,8.46,3.69,76.59
107618,362,8.12,3.59,76.89
107619,381,0.26,0.05,91.27
107620,376,12.76,0.64,77.43
107621,112,3.79,0.16,23.22
107622,72,1.48,0.88,14.26
107623,378,11.02,4.22,72.85
107624,367,7.54,3.2,76.25
107625,123,2.74,0.97,25.58
107626,389,16.89,6.9,66.27
107627,362,7.5,2.68,76.17
107628,374,7.51,1.03,80.89
107629,123,2.91,0.37,26.05
107630,380,7.82,0.94,82.32
107631,124,2.18,0.5,26.76
107632,97,2.02,0.19,21.09
107633,151,3.2,0.27,33.88
107634,316,13.35,20.85,49.69
107635,366,5.95,1.42,80.13
107636,360,12.68,1.05,72.83
107637,329,10.62,3.46,72.09
107638,358,0.19,0.02,88.69
107639,336,13.05,2.09,72.13
107640,342,11.31,1.71,75.9
107641,340,10.69,1.99,75.36
107642,339,13.68,2.47,71.13
107643,216,15.55,4.25,64.51
107644,362,8.2,0.86,78.03
107645,405,9.66,10.63,67.14
107646,198,7.49,1.27,42.53
107647,357,14.73,1.08,74.9
107648,288,11.31,2.3,54.73
107649,131,5.15,1.05,24.93
107650,289,11.26,2.1,55.72
107651,130,5.06,0.94,25.04
107652,384,14.16,4.44,71.27
107653,138,4.54,2.07,25.16
107654,382,14.61,4.55,70.32
107655,132,5.04,1.57,24.25
107656,521,10.33,31.72,51.9
107657,371,13.04,1.51,74.67
107658,158,5.8,0.93,30.86
107659,352,13.87,2.93,73.37
107660,345,10.5,1.6,74.52
107661,361,10.28,1.84,78.3
107662,404,14.66,9.12,65.7
107663,364,5.95,0.56,80.18
107664,337,14.54,2.13,70.58
107665,132,5.71,0.83,27.6
107666,338,14.57,2.43,70.19
107667,127,5.5,0.85,26.44
107668,367,13.3,2.38,73.13
107669,361,6.93,3.86,76.85
107670,363,8.46,3.69,76.59
107671,362,8.12,3.59,76.89
107672,157,5.8,0.93,30.59
107673,72,1.48,0.88,14.26
107674,130,2.69,0.28,28.17
107675,364,10.33,0.98,76.31
107676,384,14.16,4.44,71.27
107677,365,7.13,0.66,79.95
107678,130,2.69,0.28,28.17
107679,374,7.51,1.03,80.89
107680,123,2.91,0.37,26.05
107681,360,6.61,0.58,79.34
107682,364,10.33,0.98,76.31
107683,138,4.54,2.07,25.16
107684,119,1.99,1.85,23.44
107685,162,2.47,5.84,25.01
107686,20,0.33,0.1,4.83
107687,22,0.8,0.4,4.56
107688,31,0.49,0.04,8.13
107689,106,1.97,5.01,13.29
